"Site","Transect","Subplot","ABLA","PICO","PIEN","PIPO","PSME","POTR5.sucker","POTR5.seedling","Conifer"
"38","A","40-42",0,1,0,0,0,0,0,1
"38","A","42-44",0,2,0,0,0,0,1,2
"38","A","44-46",0,0,0,0,0,0,0,0
"38","A","46-48",0,0,0,0,0,0,0,0
"38","A","48-50",0,0,0,0,0,0,6,0
"38","B","2-4",0,1,0,0,0,0,0,1
"38","B","4-6",0,1,0,0,0,0,4,1
"38","B","6-8",0,0,1,0,0,0,1,1
"38","B","8-10",0,0,0,0,0,0,0,0
"38","B","10-12",0,0,0,0,0,0,0,0
"38","B","12-14",0,0,0,0,0,0,0,0
"38","B","0-2",0,0,0,0,0,0,0,0
"38","B","14-16",0,0,0,0,0,0,0,0
"38","B","16-18",0,0,0,0,0,0,0,0
"38","B","18-20",0,0,0,0,0,0,1,0
"38","B","21-22",0,0,0,0,0,0,9,0
"38","B","22-24",0,0,0,0,0,0,2,0
"38","B","26-28",0,0,0,0,0,0,0,0
"38","B","28-30",0,0,0,0,0,0,4,0
"38","B","30-32",0,1,0,0,0,0,4,1
"38","B","32-34",0,1,1,0,0,0,1,2
"38","B","34-36",0,0,0,0,0,0,8,0
"38","B","36-38",0,0,0,0,0,0,3,0
"38","B","38-40",0,1,0,0,0,0,6,1
"38","B","40-42",0,0,0,0,0,0,7,0
"38","B","42-44",0,1,0,0,0,0,12,1
"38","B","44-46",0,0,0,0,0,0,3,0
"38","B","46-48",0,0,0,0,0,0,1,0
"38","B","48-50",0,0,1,0,0,0,0,1
"38","B","50-52",0,0,0,0,0,0,5,0
